record_id,site_mut,water_type,datetime,src,qc,temp_field,do_percent_field,do_mg_l_field,spc_field,ec_field,ph_field,orp_field,turbidity_field,cl_field,no3_field,nh4_field,nh3_field,notes_field,field_data_complete,ec_lab,ph_lab,turbidity_lab,tn_mg_l,tp_mg_l,notes_lab,lab_data_complete,q_coolac_ml_day,q_berthong_ml_day,q_jindalee_ml_day,q_coolac_temp,q_coolac_spc,q_coolac_ec,flow_data_complete,cl_mg_l,no2_mg_l,no3_mg_l,br_mg_l,hco3_mg_l,so4_mg_l,po4_mg_l,na_mg_l,ca_mg_l,mg_mg_l,k_mg_l,s_mg_l,major_ions_complete,tds_mg_l,p_mg_l,al_mg_l,fe_mg_l,si_mg_l,ic_mg_l,other_ion_and_salt_data_complete,cl_meq_l,no3_meq_l,hco3_meq_l,so4_meq_l,na_meq_l,ca_meq_l,mg_meq_l,k_meq_l,anion_sum,cation_sum,ion_balance,ionic_balance_check,ion_balance_complete
201109280000_SW05_Cunjegong,28,2,28/09/2011 0:00,2,3,,,,1183,,7.93,,,694,,,,,0,,,,1.4,0.07,(from floris' spot sample folder),0,,,,,,,0,304.31,,,,,,,180,49,36,6.6,,0,,,,,,163,0,8.58,,,,7.83,2.45,2.96,0.17,8.58,13.41,22,,0
201109280000_SW08_SheepStation,31,2,28/09/2011 0:00,2,3,,,,3905,,7.99,,,3830,,,,,0,,,,1.4,0.2,(from floris' spot sample folder),0,,,,,,,0,1292.14,,,,,68.18,,510,280,140,15,,0,,,,,,395,0,36.45,,,1.42,22.18,13.97,11.52,0.38,37.87,48.05,12,,0
201109280000_SW11_Glenarchy,34,2,28/09/2011 0:00,2,3,,,,2936,,8.39,,,1920,,,,,0,,,,0.7,0.1,(from floris' spot sample folder),0,,,,,,,0,827.18,,33.75,,,230.06,,480,140,120,11,,0,,,,,,375,0,23.33,0.54,,4.79,20.88,6.99,9.87,0.28,28.66,38.02,14,,0
201109280000_SW13_Wambidgee,36,2,28/09/2011 0:00,2,3,,,,1651,,7.99,,,800,,,,,0,,,,1.7,0.1,(from floris' spot sample folder),0,,,,,,,0,404.6,,,,,87.73,,220,90,68,8.4,,0,,,,,,404,0,11.41,,,1.83,9.57,4.49,5.6,0.21,13.24,19.87,20,,0
201109280000_SW15_MuttamaCreek,38,2,28/09/2011 0:00,2,3,,,,1694,,8.02,,,1032,,,,,0,,,,0.8,0.2,(from floris' spot sample folder),0,,,,,,,0,405.3,,,,,98.4,,240,91,69,8.1,,0,,,,,,341,0,11.43,,,2.05,10.44,4.54,5.68,0.21,13.48,20.87,22,,0
201109280000_SW16_BrawlinRoadCreek,39,2,28/09/2011 0:00,2,3,,,,1667,,8.07,,,671,,,,,0,,,,0.9,0.2,(from floris' spot sample folder),0,,,,,,,0,337.73,,,,,246.89,,230,110,70,11,,0,,,,,,335,0,9.53,,,5.14,10,5.49,5.76,0.28,14.67,21.53,19,,0
201109280000_SW21_CoolacMingay,44,2,28/09/2011 0:00,2,3,,,,1603,,8.24,,,496.9,,,,,0,,,,0.9,0.2,(from floris' spot sample folder),0,,,,,,,0,309.2,,,,,58.55,,165,68.5,78.5,6.3,,0,,,,,,372,0,8.72,,,1.22,7.18,3.42,6.46,0.16,9.94,17.22,27,,0
201109280000_SW29_CullingaCreekMain,52,2,28/09/2011 0:00,2,3,,,,1359,,8.75,,,870,,,,,0,,,,1,0.1,(from floris' spot sample folder),0,,,,,,,0,341.85,,,,,75.63,,150,43,93,8.1,,0,,,,,,290,0,9.64,,,1.57,6.52,2.15,7.65,0.21,11.21,16.53,19,,0
201109280000_SW36_NashsLane,59,2,28/09/2011 0:00,2,3,,,,289,,8.3,,,76,,,,,0,,,,1.5,0.4,(from floris' spot sample folder),0,,,,,,,0,50.76,,,,,30.2,,35,16,9.5,5.4,,0,,,,,,0,0,1.43,,,0.63,1.52,0.8,0.78,0.14,2.06,3.24,22,,0
201111261024_SW01_Coolac_AS2,24,3,26/11/2011 10:24,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,1467.335,,,17.4,457.5,387,0,169.48,,4.59,,,12.92,,,,,,,0,,,,,,,0,4.78,0.07,,0.27,,,,,5.12,,,,0
201111261154_SW01_Coolac_AS3,24,3,26/11/2011 11:54,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,2185.516,,,17.6,221.2,188,0,63.16,,33.26,,,9.34,,,,,,,0,,,,,,,0,1.78,0.54,,0.19,,,,,2.51,,,,0
201111261354_SW01_Coolac_AS4,24,3,26/11/2011 13:54,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,3092.13,,,18.5,146.3,127,0,23.64,,5.14,,,4.95,,,,,,,0,,,,,,,0,0.67,0.08,,0.1,,,,,0.85,,,,0
201111261454_SW01_Coolac_AS5,24,3,26/11/2011 14:54,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,3042.897,,,18.8,137.2,120,0,14.19,,10.3,,,3.37,,,,,,,0,,,,,,,0,0.4,0.17,,0.07,,,,,0.64,,,,0
201111261654_SW01_Coolac_AS6,24,3,26/11/2011 16:54,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,2478.061,,,18.9,132.3,116,0,11.49,,3.42,,,2.16,,,,,,,0,,,,,,,0,0.32,0.06,,0.04,,,,,0.42,,,,0
201111261754_SW01_Coolac_AS7,24,3,26/11/2011 17:54,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,2199.722,,,18.9,135.7,119,0,10.8,,5.41,,,3.68,,,,,,,0,,,,,,,0,0.3,0.09,,0.08,,,,,0.47,,,,0
201111261954_SW01_Coolac_AS8,24,3,26/11/2011 19:54,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,1879.43,,,18.9,147.5,129,0,10.67,,3.68,,,3.05,,,,,,,0,,,,,,,0,0.3,0.06,,0.06,,,,,0.42,,,,0
201111262054_SW01_Coolac_AS9,24,3,26/11/2011 20:54,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,1902.85,,,18.8,219.5,192,0,12.81,,5.73,,,3.38,,,,,,,0,,,,,,,0,0.36,0.09,,0.07,,,,,0.52,,,,0
201111262254_SW01_Coolac_AS10,24,3,26/11/2011 22:54,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,2959.14,,,17.9,903,773,0,17.23,,4.74,,,4.09,,,,,,,0,,,,,,,0,0.49,0.08,,0.09,,,,,0.66,,,,0
201111262354_SW01_Coolac_AS11,24,3,26/11/2011 23:54,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,3389.674,,,17.9,598.1,512,0,169.07,,5.62,,,25.15,,,,,,,0,,,,,,,0,4.77,0.09,,0.52,,,,,5.38,,,,0
201111270124_SW01_Coolac_AS12,24,3,27/11/2011 1:24,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,3559.543,,,17.9,363,310,0,90.73,,4.46,,,21.78,,,,,,,0,,,,,,,0,2.56,0.07,,0.45,,,,,3.08,,,,0
201111270133_SW01_Coolac_AS13,24,3,27/11/2011 1:33,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,3559.543,,,17.9,363,310,0,47.45,,4.22,,,12.55,,,,,,,0,,,,,,,0,1.34,0.07,,0.26,,,,,1.67,,,,0
201111270254_SW01_Coolac_AS14,24,3,27/11/2011 2:54,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,3403.614,,,17.7,279.3,238,0,34.8,,4.09,,,8.27,,,,,,,0,,,,,,,0,0.98,0.07,,0.17,,,,,1.22,,,,0
201111270424_SW01_Coolac_AS15,24,3,27/11/2011 4:24,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,3220.929,,,17.6,249.4,212,0,31.15,,5.37,,,6.1,,,,,,,0,,,,,,,0,0.88,0.09,,0.13,,,,,1.1,,,,0
201111270554_SW01_Coolac_AS16,24,3,27/11/2011 5:54,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,2976.639,,,17.5,240.6,204,0,29.45,,4.74,,,6.52,,,,,,,0,,,,,,,0,0.83,0.08,,0.14,,,,,1.05,,,,0
201111270724_SW01_Coolac_AS17,24,3,27/11/2011 7:24,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,2738.08,,,17.5,241.8,205,0,81.73,,3.98,,,21.06,,,,,,,0,,,,,,,0,2.31,0.06,,0.44,,,,,2.81,,,,0
201111270733_SW01_Coolac_AS18,24,3,27/11/2011 7:33,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,2230.802,,,18.566,297.1,258.7,0,29.27,,3.06,,,6.46,,,,,,,0,,,,,,,0,0.83,0.05,,0.13,,,,,1.01,,,,0
201111271333_SW01_Coolac_AS19,24,3,27/11/2011 13:33,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,1947.509,,,18.8,277.9,243,0,31.94,,3.41,,,9.96,,,,,,,0,,,,,,,0,0.9,0.05,,0.21,,,,,1.16,,,,0
201111271933_SW01_Coolac_AS20,24,3,27/11/2011 19:33,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,1346.372,,,19.9,317.4,285,0,37.25,,3.41,,,11.83,,,,,,,0,,,,,,,0,1.05,0.05,,0.25,,,,,1.35,,,,0
201111280133_SW01_Coolac_AS21,24,3,28/11/2011 1:33,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,981.668,,,18.8,360.2,315,0,44.53,,4.77,,,14.07,,,,,,,0,,,,,,,0,1.26,0.08,,0.29,,,,,1.63,,,,0
201111280733_SW01_Coolac_AS22,24,3,28/11/2011 7:33,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,708.039,,,18.6,452.7,394,0,62.34,,4.3,,,14.8,,,,,,,0,,,,,,,0,1.76,0.07,,0.31,,,,,2.14,,,,0
201111281333_SW01_Coolac_AS23,24,3,28/11/2011 13:33,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,548.014,,,20.6,485,442,0,74.27,,4.96,,,17.28,,,,,,,0,,,,,,,0,2.1,0.08,,0.36,,,,,2.54,,,,0
201111281933_SW01_Coolac_AS24,24,3,28/11/2011 19:33,2,3,,,,,,,,,,,,,,0,,,,,,from floris spot sample folder,0,449.159,,,20.1,503.4,454,0,72.05,,4.33,,,17.23,,,,,,,0,,,,,,,0,2.03,0.07,,0.36,,,,,2.46,,,,0
201111300000_SW02_HoarseLane_AS1,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1294,,30.2,,,autosample bottle 1,0,,,,,,,0,226.32,,0.12,,,25.91,,56.14,37.9,173.98,4.12,,0,,,0.02,0.01,,,0,6.38,0,,0.54,2.44,1.89,14.32,0.11,6.92,18.76,46,,0
201111300000_SW02_HoarseLane_AS2,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1382,,102.1,,,autosample bottle 2,0,,,,,,,0,200.33,,0.1,,,21.67,,58.37,40.18,167.2,7.23,,0,,,0.02,0.01,,,0,5.65,0,,0.45,2.54,2.01,13.76,0.18,6.1,18.49,50,,0
201111300000_SW02_HoarseLane_AS3,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1324,,253.6,,,autosample bottle 3,0,,,,,,,0,214.01,,0.11,,,24.28,,50.82,32.42,168.04,9.87,,0,,,0.02,0.02,,,0,6.04,0,,0.51,2.21,1.62,13.83,0.25,6.55,17.91,46,,0
201111300000_SW02_HoarseLane_AS4,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1313,,132.4,,,autosample bottle 4,0,,,,,,,0,212.19,,0.1,,,23.38,,51.71,30.35,173.61,9.54,,0,,,0.02,0.02,,,0,5.99,0,,0.49,2.25,1.51,14.29,0.24,6.48,18.29,48,,0
201111300000_SW02_HoarseLane_AS5,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1208,,132.9,,,autosample bottle 5,0,,,,,,,0,204.12,,0.09,,,22.52,,51.19,27.37,118.89,8.88,,0,,,0.02,0.02,,,0,5.76,0,,0.47,2.23,1.37,9.78,0.23,6.23,13.61,37,,0
201111300000_SW02_HoarseLane_AS6,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1066,,221.5,,,autosample bottle 6,0,,,,,,,0,145.78,,0.07,,,17.22,,50.45,25.41,104.4,8.39,,0,,,0.01,0.02,,,0,4.11,0,,0.36,2.19,1.27,8.59,0.21,4.47,12.26,47,,0
201111300000_SW02_HoarseLane_AS7,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1053,,250.1,,,autosample bottle 7,0,,,,,,,0,144.89,,0.07,,,17.45,,48.4,24.93,93.45,8.02,,0,,,0.02,0.02,,,0,4.09,0,,0.36,2.11,1.24,7.69,0.21,4.45,11.25,43,,0
201111300000_SW02_HoarseLane_AS8,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,965,,257.1,,,autosample bottle 8,0,,,,,,,0,119.46,,0.05,,,14.51,,47.3,25.57,91.96,8.02,,0,,,0.02,0.02,,,0,3.37,0,,0.3,2.06,1.28,7.57,0.21,3.67,11.12,50,,0
201111300000_SW02_HoarseLane_AS9,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,977,,208.2,,,autosample bottle 9,0,,,,,,,0,128.87,,0,,,15.31,,46.14,25.58,89.87,7.74,,0,,,0.02,0.02,,,0,3.64,0,,0.32,2.01,1.28,7.4,0.2,3.96,10.89,47,,0
201111300000_SW02_HoarseLane_AS10,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,944,,173.1,,,autosample bottle 10,0,,,,,,,0,117.8,,0.06,,,13.95,,44.96,25.7,90.69,7.6,,0,,,0.02,0.02,,,0,3.32,0,,0.29,1.96,1.28,7.46,0.19,3.61,10.89,50,,0
201111300000_SW02_HoarseLane_AS11,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,941,,141.3,,,autosample bottle 11,0,,,,,,,0,124,,0.06,,,14.77,,43.5,26.16,92.15,7.38,,0,,,0.02,0.01,,,0,3.5,0,,0.31,1.89,1.31,7.58,0.19,3.81,10.97,48,,0
201111300000_SW02_HoarseLane_AS12,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,958,,109.5,,,autosample bottle 12,0,,,,,,,0,133.6,,0.06,,,16.1,,43.46,26.8,92.65,7.26,,0,,,0.02,0.02,,,0,3.77,0,,0.34,1.89,1.34,7.62,0.19,4.11,11.04,46,,0
201111300000_SW02_HoarseLane_AS13,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,964,,94.95,,,autosample bottle 13,0,,,,,,,0,111.49,,0.06,,,13.52,,42.32,26.82,92.55,6.87,,0,,,0.03,0.02,,,0,3.14,0,,0.28,1.84,1.34,7.62,0.18,3.42,10.98,53,,0
201111300000_SW02_HoarseLane_AS14,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,950,,76.82,,,autosample bottle 14,0,,,,,,,0,135.6,,0.07,,,16.87,,42.54,27.19,94.6,6.8,,0,,,0.03,0.02,,,0,3.83,0,,0.35,1.85,1.36,7.78,0.17,4.18,11.16,46,,0
201111300000_SW02_HoarseLane_AS15,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,952,,55.91,,,autosample bottle 15,0,,,,,,,0,198.35,,0.1,,,23.2,,42.09,27.72,96.25,6.54,,0,,,0.02,0.03,,,0,5.6,0,,0.48,1.83,1.38,7.92,0.17,6.08,11.3,30,,0
201111300000_SW02_HoarseLane_AS16,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,951,,48.6,,,autosample bottle 16,0,,,,,,,0,99.59,,0.05,,,12.15,,42.05,28.32,98.34,6.37,,0,,,0.02,0.02,,,0,2.81,0,,0.25,1.83,1.41,8.09,0.16,3.06,11.49,58,,0
201111300000_SW02_HoarseLane_AS17,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,978,,38.15,,,autosample bottle 17,0,,,,,,,0,126.15,,0.06,,,15.59,,42.53,29.01,99.38,6.15,,0,,,0.02,0.02,,,0,3.56,0,,0.32,1.85,1.45,8.18,0.16,3.88,11.64,50,,0
201111300000_SW02_HoarseLane_AS18,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1084,,32.81,,,autosample bottle 18,0,,,,,,,0,124.89,,0.06,,,15.37,,45.2,32.38,110.67,5.43,,0,,,0.02,0.02,,,0,3.52,0,,0.32,1.97,1.62,9.11,0.14,3.84,12.84,54,,0
201111300000_SW02_HoarseLane_AS19,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1117,,25.88,,,autosample bottle 19,0,,,,,,,0,128.71,,0.07,,,15.57,,47.58,34.72,117.24,5.46,,0,,,0.02,0.02,,,0,3.63,0,,0.32,2.07,1.73,9.65,0.14,3.95,13.59,55,,0
201111300000_SW02_HoarseLane_AS20,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1107,,15.77,,,autosample bottle 20,0,,,,,,,0,160.82,,0.09,,,19.06,,46.04,33.73,114.02,5.25,,0,,,0.02,0.01,,,0,4.54,0,,0.4,2,1.68,9.38,0.13,4.94,13.19,46,,0
201111300000_SW02_HoarseLane_AS21,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1034,,54.72,,,autosample bottle 21,0,,,,,,,0,145.96,,0.06,,,16.51,,44.72,29.49,101.32,6.75,,0,,,0.02,0.02,,,0,4.12,0,,0.34,1.95,1.47,8.34,0.17,4.46,11.93,46,,0
201111300000_SW02_HoarseLane_AS22,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1184,,37.93,,,autosample bottle 22,0,,,,,,,0,176,,0.1,,,18.2,,51.23,29.69,118.61,6.03,,0,,,0.02,0.02,,,0,4.96,0,,0.38,2.23,1.48,9.76,0.15,5.34,13.62,44,,0
201111300000_SW02_HoarseLane_AS23,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1142,,24.61,,,autosample bottle 23,0,,,,,,,0,157.85,,0.1,,,15.97,,49.9,30.87,116.42,5.29,,0,,,0.03,0.01,,,0,4.45,0,,0.33,2.17,1.54,9.58,0.14,4.78,13.43,48,,0
201111300000_SW02_HoarseLane_AS24,25,3,30/11/2011 0:00,2,3,,,,,,,,,,,,,,0,1164,,16.01,,,autosample bottle 24,0,,,,,,,0,187.85,,0.1,,,19.95,,51.33,33.38,119.6,4.91,,0,,,0.02,0.02,,,0,5.3,0,,0.42,2.23,1.67,9.84,0.13,5.72,13.87,42,,0
201202180000_SW02_HoarseLane_AS1,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,1158,,160.9,,,autosample bottle 1,0,,,,,,,0,143.17,,0.08,,,17.06,,50.02,34.02,117.02,5.73,,0,,,0.02,0.01,,,0,4.04,0,,0.36,2.18,1.7,9.63,0.15,4.4,13.66,51,,0
201202180000_SW02_HoarseLane_AS2,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,1102,,1244,,,autosample bottle 2,0,,,,,,,0,244.09,,0.09,,,27.66,,42.02,27.29,111.53,8.01,,0,,,0.03,0.02,,,0,6.89,0,,0.58,1.83,1.36,9.18,0.2,7.47,12.57,25,,0
201202180000_SW02_HoarseLane_AS3,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,686,,3390,,,autosample bottle 3,0,,,,,,,0,83.49,,0,,,10.5,,34.51,20.42,55.27,7.28,,0,,,0.02,0.01,,,0,2.36,0,,0.22,1.5,1.02,4.55,0.19,2.58,7.26,48,,0
201202180000_SW02_HoarseLane_AS4,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,619,,2079,,,autosample bottle 4,0,,,,,,,0,69.21,,0,,,9.33,,32.84,19.11,45.17,7.1,,0,,,0.02,0.02,,,0,1.95,0,,0.19,1.43,0.95,3.72,0.18,2.14,6.28,49,,0
201202180000_SW02_HoarseLane_AS5,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,610,,1671,,,autosample bottle 5,0,,,,,,,0,72.27,,0,,,8.57,,50.46,37.01,122.05,4.19,,0,,,0.02,0.01,,,0,2.04,0,,0.18,2.19,1.85,10.04,0.11,2.22,14.19,73,,0
201202180000_SW02_HoarseLane_AS6,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,599,,1401,,,autosample bottle 6,0,,,,,,,0,79.61,,0,,,9.35,,29.45,17.4,49.61,7.26,,0,,,0.01,0.03,,,0,2.25,0,,0.19,1.28,0.87,4.08,0.19,2.44,6.42,45,,0
201202180000_SW02_HoarseLane_AS7,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,626,,1252,,,autosample bottle 7,0,,,,,,,0,80.33,,0,,,9.11,,28.42,17.55,54.13,7.27,,0,,,0.02,0.02,,,0,2.27,0,,0.19,1.24,0.88,4.45,0.19,2.46,6.76,47,,0
201202180000_SW02_HoarseLane_AS8,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,661,,1195,,,autosample bottle 8,0,,,,,,,0,77.19,,0,,,9,,29.73,18.59,60.22,7.17,,0,,,0.02,0.02,,,0,2.18,0,,0.19,1.29,0.93,4.96,0.18,2.37,7.36,51,,0
201202180000_SW02_HoarseLane_AS9,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,688,,1105,,,autosample bottle 9,0,,,,,,,0,89.02,,0.03,,,10.1,,29.96,19.34,64.55,6.86,,0,,,0.02,0.01,,,0,2.51,0,,0.21,1.3,0.97,5.31,0.18,2.72,7.76,48,,0
201202180000_SW02_HoarseLane_AS10,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,711,,919.3,,,autosample bottle 10,0,,,,,,,0,83.34,,0.03,,,9.45,,31.13,20.08,69.05,6.66,,0,,,0.01,0.02,,,0,2.35,0,,0.2,1.35,1,5.68,0.17,2.55,8.2,53,,0
201202180000_SW02_HoarseLane_AS11,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,727,,754.5,,,autosample bottle 11,0,,,,,,,0,93.71,,0.04,,,10.8,,31.66,20.66,71.16,6.4,,0,,,0.02,0.02,,,0,2.64,0,,0.22,1.38,1.03,5.86,0.16,2.86,8.43,49,,0
201202180000_SW02_HoarseLane_AS12,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,755,,628.1,,,autosample bottle 12,0,,,,,,,0,91.27,,0.03,,,10.7,,32.36,21.31,74.54,6.21,,0,,,0.01,0.02,,,0,2.57,0,,0.22,1.41,1.06,6.13,0.16,2.79,8.76,52,,0
201202180000_SW02_HoarseLane_AS13,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,788,,514.2,,,autosample bottle 13,0,,,,,,,0,52.49,,0,,,6.39,,33.18,21.81,75.76,5.96,,0,,,0.02,0.01,,,0,1.48,0,,0.13,1.44,1.09,6.23,0.15,1.61,8.91,69,,0
201202180000_SW02_HoarseLane_AS14,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,795,,396.7,,,autosample bottle 14,0,,,,,,,0,99.55,,0.04,,,11.33,,33.88,22.72,80.64,5.75,,0,,,0.03,0.01,,,0,2.81,0,,0.24,1.47,1.13,6.64,0.15,3.05,9.39,51,,0
201202180000_SW02_HoarseLane_AS15,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,830,,307.2,,,autosample bottle 15,0,,,,,,,0,100.78,,0.05,,,11.35,,34.6,23.46,83.93,5.65,,0,,,0.02,0.02,,,0,2.84,0,,0.24,1.51,1.17,6.91,0.14,3.08,9.73,52,,0
201202180000_SW02_HoarseLane_AS16,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,875,,244.7,,,autosample bottle 16,0,,,,,,,0,104.44,,0.04,,,11.97,,36.19,24.76,86.48,5.93,,0,,,0.02,0.02,,,0,2.95,0,,0.25,1.57,1.24,7.12,0.15,3.2,10.08,52,,0
201202180000_SW02_HoarseLane_AS17,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,882,,179.4,,,autosample bottle 17,0,,,,,,,0,97.58,,0.04,,,10.97,,37.55,25.95,90.37,5.41,,0,,,0.02,0.02,,,0,2.75,0,,0.23,1.63,1.29,7.44,0.14,2.98,10.5,56,,0
201202180000_SW02_HoarseLane_AS18,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,1027,,64.31,,,autosample bottle 18,0,,,,,,,0,124.37,,0.08,,,13.17,,42.22,30.71,106.15,5.02,,0,,,0.01,0.01,,,0,3.51,0,,0.27,1.84,1.53,8.73,0.13,3.78,12.23,53,,0
201202180000_SW02_HoarseLane_AS19,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,1118,,31.96,,,autosample bottle 19,0,,,,,,,0,117.45,,0.07,,,12.48,,45.19,33.6,114.19,4.74,,0,,,0.01,0.01,,,0,3.31,0,,0.26,1.97,1.68,9.4,0.12,3.57,13.17,57,,0
201202180000_SW02_HoarseLane_AS20,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,1162,,23.17,,,autosample bottle 20,0,,,,,,,0,122.91,,0.08,,,12.73,,47.46,35.39,119.72,4.27,,0,,,0.02,0.01,,,0,3.47,0,,0.27,2.06,1.77,9.85,0.11,3.74,13.79,57,,0
201202180000_SW02_HoarseLane_AS21,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,1190,,23.02,,,autosample bottle 21,0,,,,,,,0,156.77,,0.08,,,16.11,,50.5,38.02,154.89,4.14,,0,,,0.02,0.01,,,0,4.42,0,,0.34,2.2,1.9,12.75,0.11,4.76,16.96,56,,0
201202180000_SW02_HoarseLane_AS22,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,1186,,19.28,,,autosample bottle 22,0,,,,,,,0,147.52,,0.08,,,15.89,,51.8,39.12,158.75,3.82,,0,,,0.02,0.01,,,0,4.16,0,,0.33,2.25,1.95,13.06,0.1,4.49,17.36,59,,0
201202180000_SW02_HoarseLane_AS23,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,1229,,11.81,,,autosample bottle 23,0,,,,,,,0,144.48,,0.1,,,14.61,,50.93,39.51,166.88,3.41,,0,,,0.01,0.01,,,0,4.08,0,,0.3,2.22,1.97,13.73,0.09,4.38,18.01,61,,0
201202180000_SW02_HoarseLane_AS24,25,3,18/02/2012 0:00,2,3,,,,,,,,,,,,,,0,1260,,18.55,,,autosample bottle 24,0,,,,,,,0,156.08,,0.09,,,15.63,,51.35,39.86,169.36,3.26,,0,,,0.01,0.02,,,0,4.4,0,,0.33,2.23,1.99,13.94,0.08,4.73,18.24,59,,0
201202291602_SW01_Coolac_AS1,24,3,29/02/2012 16:02,2,3,,,,,,,,,,,,,,0,1076,,950.7,,,autosample bottle 1,0,1725.331,,,21.4,431.7,400,0,241.67,,7.28,,,50.48,,91.56,53.84,68.88,7.84,,0,,,0.01,0.02,,,0,6.82,0.12,,1.05,3.98,2.69,5.67,0.2,7.99,12.54,22,,0
201202291732_SW01_Coolac_AS2,24,3,29/02/2012 17:32,2,3,,,,,,,,,,,,,,0,541,,776.9,,,autosample bottle 2,0,2164.326,,,21.3,284.4,263,0,95.92,,6.97,,,20.57,,50.29,26.45,15.72,7.36,,0,,,0.03,0.05,,,0,2.71,0.11,,0.43,2.19,1.32,1.29,0.19,3.25,4.99,21,,0
